KEY,FREQ,REF_AREA,BANK_SELECTION,BLS_ITEM,BLS_COUNT,BLS_COUNT_DETAIL,TIME_HORIZON,EFFECT_DOMAIN,MARKET_ROLE,BLS_AGG_METHOD,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,COLLECTION,COMPILING_ORG,DISS_ORG,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2005-Q4,12.171024794696075,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2006-Q1,6.386841638093933,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2006-Q2,6.4162425536984795,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2006-Q3,10.437710661129145,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2006-Q4,9.64598144722899,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2007-Q1,1.9199966245401159,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2007-Q2,-0.1629557716952623,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2007-Q3,-2.4618698728457296,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2007-Q4,23.979182472173797,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2008-Q1,30.240932868952438,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2008-Q2,48.955017645194076,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2008-Q3,54.84137987113987,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2008-Q4,70.4214592117881,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2009-Q1,77.38348429863693,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2009-Q2,63.756580874127515,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2009-Q3,50.556425774687604,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2009-Q4,40.83219097020716,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2010-Q1,22.921605405683444,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2010-Q2,22.59913185287468,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2010-Q3,11.037146950678526,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2010-Q4,10.55355343754885,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2011-Q1,4.336460744267928,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2011-Q2,4.772047134729761,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2011-Q3,9.955062338503339,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2011-Q4,23.417740450563088,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2012-Q1,31.6572678558653,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2012-Q2,24.849669826200174,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2012-Q3,25.132477423984707,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2012-Q4,31.01849682640621,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2013-Q1,29.78900842118513,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2013-Q2,21.138939117772534,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2013-Q3,23.47170376801921,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2013-Q4,10.018443227872286,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2014-Q1,4.182162168400678,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2014-Q2,-0.2952738975986069,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2014-Q3,-2.1322757371656715,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2014-Q4,3.1354413730146433,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2015-Q1,-3.320373242735298,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2015-Q2,-1.5728340719555505,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2015-Q3,-6.296137469740313,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2015-Q4,-8.204289872135627,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2016-Q1,-3.8638061633254535,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2016-Q2,-2.733943508021818,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
BLS.Q.U2.ALL.IFO.E.Z.B3.ST.S.WFNET,Q,U2,ALL,IFO,E,Z,B3,ST,S,WFNET,2016-Q3,-5.239316901004075,A,F,,,P3M,B,,,0,,Credit standards-Impact of industry or firm specific situation-Enterprise,Euro area (changing composition) - All banks - Question on Impact of industry or firm specific situation - contract counterpart Enterprise - Backward looking three months - domain of Credit standards Loan supply Weighted net percentage (tightened minus eased or reverse) based on the share of each country in the total loan outstanding amounts of the area aggregate,PC,0
