"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url","frequency","source_note"
"1999-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.578,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.359,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",58.38,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.193,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",60.469,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.936,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"1999-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.535,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",58.887,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.253,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",60.876,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",62.549,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",61.609,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",61.152,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",60.56,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",60.052,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.357,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.385,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.406,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2000-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.028,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.337,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.284,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.949,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.039,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.282,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.531,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.959,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.316,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.077,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",45.201,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",46.089,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2001-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",47.992,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",49.971,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.551,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.779,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.323,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.78,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.207,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.764,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.598,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",49.245,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.747,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.146,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2002-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.335,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.391,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",49.991,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.829,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.356,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.187,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.155,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",49.847,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.201,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.847,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.878,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.246,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2003-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.794,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.185,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.434,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.536,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.926,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.043,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.572,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.021,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.955,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.917,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.739,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.73,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2004-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.527,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.356,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.146,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.453,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.765,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.106,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.282,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.183,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.763,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.296,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.665,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.054,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2005-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.378,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.556,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.733,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",58.502,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",58.734,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",59.006,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",60.416,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",58.462,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.812,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.259,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.347,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.639,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2006-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.5,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.509,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.709,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.392,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.944,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.84,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.774,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.515,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.36,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.694,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.651,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.123,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2007-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.285,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.789,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",52.778,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.798,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.942,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.05,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",49.303,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",47.755,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",48.166,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",46.878,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",43.614,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",38.923,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2008-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",38.18,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",38.291,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",36.217,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",38.252,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",41.062,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",44.027,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",44.599,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-07-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",47.018,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-08-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",50.4,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-09-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",51.149,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-10-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.041,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-11-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.676,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2009-12-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",54.151,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-01-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.745,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-02-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",53.65,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-03-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",55.871,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-04-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",57.346,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-05-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.358,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
"2010-06-01","pmi_ea_aggregate","pmi_ea_aggregate","Composite","Euro Area",56.042,"left","index","SP Global PMI","https://www.spglobal.com/market-intelligence/en/mi/products/pmi.html","monthly",""
